algo,qps,mean_ltc_ns,ltc_999_ns,Graph_IO,Emb_IO,Ext_Cmp,PQ_Cmp,Pre_T,Disp_T,Read_T,Page_T,Cache_T,DiskN_T,Post_T,Mem_MB,recall_pct,recall,mean_latency_ms
MARGO,88.89,11246.76,39271.0,112.55,,,,,,,,,,,47967.0,96.27,96.27,0.01124676
MARGO,75.08,13315.42,39254.0,133.23,,,,,,,,,,,47973.0,97.27,97.27,0.01331542
MARGO,64.87,15412.48,33155.0,154.18,,,,,,,,,,,47971.0,98.04,98.04,0.01541248
MARGO,57.62,17352.14,28075.0,175.12,,,,,,,,,,,47995.0,98.47,98.47,0.01735214
MARGO,51.01,19600.55,32607.0,196.09,,,,,,,,,,,48045.0,98.76,98.76,0.0196005499999999
MARGO,42.02,23798.21,36553.0,238.07,,,,,,,,,,,48147.0,99.25,99.25,0.02379821
MARGO,35.73,27988.19,44024.0,279.91,,,,,,,,,,,48147.0,99.46,99.46,0.02798819
MARGO,31.1,32153.26,48098.0,321.57,,,,,,,,,,,48163.0,99.61,99.61,0.0321532599999999
MARGO,24.71,40470.11,55369.0,404.75,,,,,,,,,,,48192.0,99.76,99.76,0.04047011
MARGO,20.53,48705.34,65521.0,487.07,,,,,,,,,,,48504.0,99.85,99.85,0.04870534
MARGO,17.58,56890.61,80862.0,569.0,,,,,,,,,,,48513.0,99.9,99.9,0.05689061
MARGO,15.38,65037.17,84605.0,650.41,,,,,,,,,,,48504.0,99.91,99.91,0.0650371699999999
MARGO,13.68,73121.63,93872.0,731.26,,,,,,,,,,,48504.0,99.92,99.92,0.07312163
MARGO,12.32,81186.38,102563.0,811.89,,,,,,,,,,,48520.0,99.94,99.94,0.08118638
MARGO,10.73,93216.9,120413.0,932.15,,,,,,,,,,,49104.0,99.96,99.96,0.0932168999999999
MARGO,9.17,109092.0,143789.0,1091.01,,,,,,,,,,,49232.0,99.97,99.97,0.109092
PipeANN,572.39,55040.47,1045433.0,27.57,,,,,,,,,,,,58.81,58.81000000000001,0.05504047
PipeANN,288.85,109957.13,1674890.0,34.64,,,,,,,,,,,,75.82,75.82,0.10995713
PipeANN,233.34,135892.67,2172131.0,42.81,,,,,,,,,,,,83.67,83.67,0.13589267
PipeANN,193.37,163983.8,2295533.0,51.78,,,,,,,,,,,,87.96,87.96,0.1639837999999999
PipeANN,164.25,193155.98,3049756.0,60.89,,,,,,,,,,,,90.78,90.78,0.19315598
PipeANN,142.47,222800.94,3599566.0,70.22,,,,,,,,,,,,92.48,92.48,0.22280094
PipeANN,125.43,253154.09,3649647.0,79.67,,,,,,,,,,,,93.77,93.77,0.25315409
PipeANN,112.06,283138.25,3663058.0,89.24,,,,,,,,,,,,94.74,94.74,0.28313825
PipeANN,101.21,313400.91,4948675.0,98.81,,,,,,,,,,,,95.55,95.55,0.31340091
PipeANN,92.09,344100.56,5692559.0,108.64,,,,,,,,,,,,96.29,96.29,0.34410056
PipeANN,84.51,375633.16,4374523.0,118.32,,,,,,,,,,,,96.82,96.82,0.3756331599999999
PipeANN,78.08,406772.53,4724468.0,128.12,,,,,,,,,,,,97.2,97.2,0.40677253
PipeANN,72.47,438518.28,4699574.0,137.95,,,,,,,,,,,,97.55,97.55,0.43851828
