algo,qps,mean_ltc_ns,ltc_999_ns,Graph_IO,Emb_IO,Ext_Cmp,PQ_Cmp,Pre_T,Disp_T,Read_T,Page_T,Cache_T,DiskN_T,Post_T,Mem_MB,recall_pct,recall,mean_latency_ms
Gorgeous,320.9,76436.0,3007765.0,30.76,0.44,31.2,3372.96,45.52,3.74,74586.19,0.0,7.87,345.78,1390.55,2377.0,64.62,64.62,0.076436
Gorgeous,317.7,69964.0,3097175.0,30.96,0.5,31.46,3399.04,44.84,0.23,68237.41,0.0,6.88,299.53,1318.88,2373.0,64.67,64.67,0.069964
Gorgeous,306.53,89825.0,1555986.0,32.12,0.47,32.59,3519.83,45.62,0.3,86529.26,0.0,6.26,269.02,2914.42,2373.0,66.41,66.41,0.089825
Gorgeous,291.59,106515.0,1070642.0,33.82,0.47,34.29,3691.25,45.12,0.35103261,83.0,0.0,8.03,340.31,2796.52,2373.0,67.62,67.62,0.106515
Gorgeous,279.5,93990.0,1674730.0,35.22,0.54,35.76,3844.19,47.26,0.37,91157.41,0.0,7.67,301.33,2411.87,2378.0,68.47,68.47,0.09399
Gorgeous,278.52,111875.0,1184988.0,35.38,0.52,35.9,3852.1,45.99,0.47108004,88.0,0.0,7.77,321.29,3429.35,2373.0,69.01,69.01,0.111875
Gorgeous,268.04,113508.0,1754861.0,36.78,0.57,37.35,3996.84,45.94,0.40109158,33.0,0.0,8.08,316.17,3912.46,2373.0,70.22,70.22,0.113508
Gorgeous,266.14,94670.0,3124205.0,36.97,0.6,37.57,4018.67,48.82,0.34,92145.47,0.0,12.61,473.18,1923.99,2378.0,70.26,70.26,0.09467
Gorgeous,255.65,110503.0,2378488.0,38.53,0.6,39.13,4173.69,47.43,0.39106637,24.0,0.0,10.69,387.1,3351.16,2373.0,71.2,71.2,0.110503
Gorgeous,244.64,110996.0,4045940.0,40.2,0.63,40.83,4348.15,76.62,0.64107565,67.0,0.0,16.06,552.5,2712.45,2378.0,72.42,72.42,0.110996
